row_id,row_name,date,items
02A,NHS TRAFFORD CCG,2020-05-01,2840
02E,NHS WARRINGTON CCG,2020-05-01,2133
02G,NHS WEST LANCASHIRE CCG,2020-05-01,1655
02H,NHS WIGAN BOROUGH CCG,2020-05-01,4570
02M,NHS FYLDE AND WYRE CCG,2020-05-01,3436
02P,NHS BARNSLEY CCG,2020-05-01,4697
02Q,NHS BASSETLAW CCG,2020-05-01,1740
02T,NHS CALDERDALE CCG,2020-05-01,2751
02X,NHS DONCASTER CCG,2020-05-01,4977
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-05-01,3030
03F,NHS HULL CCG,2020-05-01,4268
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-05-01,2050
03K,NHS NORTH LINCOLNSHIRE CCG,2020-05-01,2140
03L,NHS ROTHERHAM CCG,2020-05-01,3214
03N,NHS SHEFFIELD CCG,2020-05-01,6859
03Q,NHS VALE OF YORK CCG,2020-05-01,2877
03R,NHS WAKEFIELD CCG,2020-05-01,4451
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-05-01,2447
04C,NHS LEICESTER CITY CCG,2020-05-01,2609
04V,NHS WEST LEICESTERSHIRE CCG,2020-05-01,3092
04Y,NHS CANNOCK CHASE CCG,2020-05-01,1838
05D,NHS EAST STAFFORDSHIRE CCG,2020-05-01,1379
05G,NHS NORTH STAFFORDSHIRE CCG,2020-05-01,3120
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-05-01,2183
05V,NHS STAFFORD AND SURROUNDS CCG,2020-05-01,1680
05W,NHS STOKE ON TRENT CCG,2020-05-01,5092
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-05-01,10069
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-05-01,4860
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-05-01,4977
06N,NHS HERTS VALLEYS CCG,2020-05-01,3819
06Q,NHS MID ESSEX CCG,2020-05-01,3285
06T,NHS NORTH EAST ESSEX CCG,2020-05-01,3802
07G,NHS THURROCK CCG,2020-05-01,1407
07H,NHS WEST ESSEX CCG,2020-05-01,1901
07K,NHS WEST SUFFOLK CCG,2020-05-01,2786
09D,NHS BRIGHTON AND HOVE CCG,2020-05-01,4277
10Q,NHS OXFORDSHIRE CCG,2020-05-01,5961
10R,NHS PORTSMOUTH CCG,2020-05-01,2015
11J,NHS DORSET CCG,2020-05-01,6982
11M,NHS GLOUCESTERSHIRE CCG,2020-05-01,5781
11N,NHS KERNOW CCG,2020-05-01,6025
11X,NHS SOMERSET CCG,2020-05-01,5175
12F,NHS WIRRAL CCG,2020-05-01,5297
13T,NHS NEWCASTLE GATESHEAD CCG,2020-05-01,9259
14L,NHS MANCHESTER CCG,2020-05-01,7601
14Y,NHS BUCKINGHAMSHIRE CCG,2020-05-01,3922
15A,NHS BERKSHIRE WEST CCG,2020-05-01,3193
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-05-01,7076
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-05-01,10000
15F,NHS LEEDS CCG,2020-05-01,6990
15M,NHS DERBY AND DERBYSHIRE CCG,2020-05-01,14810
15N,NHS DEVON CCG,2020-05-01,12085
16C,NHS TEES VALLEY CCG,2020-05-01,12955
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-05-01,8176
26A,NHS NORFOLK AND WAVENEY CCG,2020-05-01,15747
27D,NHS CHESHIRE CCG,2020-05-01,9265
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-05-01,7130
36L,NHS SOUTH WEST LONDON CCG,2020-05-01,6597
42D,NHS NORTH YORKSHIRE CCG,2020-05-01,4189
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-05-01,11845
70F,NHS WEST SUSSEX CCG,2020-05-01,7266
71E,NHS LINCOLNSHIRE CCG,2020-05-01,11390
72Q,NHS SOUTH EAST LONDON CCG,2020-05-01,11862
78H,NHS NORTHAMPTONSHIRE CCG,2020-05-01,9106
84H,NHS COUNTY DURHAM CCG,2020-05-01,12779
91Q,NHS KENT AND MEDWAY CCG,2020-05-01,18382
92A,NHS SURREY HEARTLANDS CCG,2020-05-01,4685
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-05-01,8671
93C,NHS NORTH CENTRAL LONDON CCG,2020-05-01,9344
97R,NHS EAST SUSSEX CCG,2020-05-01,7203
99A,NHS LIVERPOOL CCG,2020-05-01,8448
99C,NHS NORTH TYNESIDE CCG,2020-05-01,4098
99E,NHS BASILDON AND BRENTWOOD CCG,2020-05-01,2061
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-05-01,1228
99G,NHS SOUTHEND CCG,2020-05-01,1254
A3A8R,NHS NORTH EAST LONDON CCG,2020-05-01,8196
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-05-01,10281
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-05-01,14832
D4U1Y,NHS FRIMLEY CCG,2020-05-01,4027
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-05-01,12753
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-05-01,9297
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-05-01,4445
W2U3Z,NHS NORTH WEST LONDON CCG,2020-05-01,8553
X2C4Y,NHS KIRKLEES CCG,2020-05-01,4854
00L,NHS NORTHUMBERLAND CCG,2020-06-01,6273
00N,NHS SOUTH TYNESIDE CCG,2020-06-01,2689
00P,NHS SUNDERLAND CCG,2020-06-01,6707
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-06-01,3344
00R,NHS BLACKPOOL CCG,2020-06-01,4777
00T,NHS BOLTON CCG,2020-06-01,3447
00V,NHS BURY CCG,2020-06-01,2498
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-06-01,2142
00Y,NHS OLDHAM CCG,2020-06-01,4029
01A,NHS EAST LANCASHIRE CCG,2020-06-01,7146
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-06-01,3354
01E,NHS GREATER PRESTON CCG,2020-06-01,2228
01F,NHS HALTON CCG,2020-06-01,2448
01G,NHS SALFORD CCG,2020-06-01,5746
01H,NHS NORTH CUMBRIA CCG,2020-06-01,4791
01J,NHS KNOWSLEY CCG,2020-06-01,3203
01K,NHS MORECAMBE BAY CCG,2020-06-01,5094
01T,NHS SOUTH SEFTON CCG,2020-06-01,2768
01V,NHS SOUTHPORT AND FORMBY CCG,2020-06-01,2099
01W,NHS STOCKPORT CCG,2020-06-01,3966
01X,NHS ST HELENS CCG,2020-06-01,3885
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-06-01,4621
02A,NHS TRAFFORD CCG,2020-06-01,2909
02E,NHS WARRINGTON CCG,2020-06-01,2245
02G,NHS WEST LANCASHIRE CCG,2020-06-01,1748
02H,NHS WIGAN BOROUGH CCG,2020-06-01,4951
02M,NHS FYLDE AND WYRE CCG,2020-06-01,3612
02P,NHS BARNSLEY CCG,2020-06-01,5138
02Q,NHS BASSETLAW CCG,2020-06-01,1971
02T,NHS CALDERDALE CCG,2020-06-01,2829
02X,NHS DONCASTER CCG,2020-06-01,5002
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-06-01,3238
03F,NHS HULL CCG,2020-06-01,4407
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-06-01,2261
03K,NHS NORTH LINCOLNSHIRE CCG,2020-06-01,2255
03L,NHS ROTHERHAM CCG,2020-06-01,3453
03N,NHS SHEFFIELD CCG,2020-06-01,7211
03Q,NHS VALE OF YORK CCG,2020-06-01,3036
03R,NHS WAKEFIELD CCG,2020-06-01,4696
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-06-01,2718
04C,NHS LEICESTER CITY CCG,2020-06-01,2738
04V,NHS WEST LEICESTERSHIRE CCG,2020-06-01,3157
04Y,NHS CANNOCK CHASE CCG,2020-06-01,1852
05D,NHS EAST STAFFORDSHIRE CCG,2020-06-01,1438
05G,NHS NORTH STAFFORDSHIRE CCG,2020-06-01,3119
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-06-01,2333
05V,NHS STAFFORD AND SURROUNDS CCG,2020-06-01,1664
05W,NHS STOKE ON TRENT CCG,2020-06-01,5216
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-06-01,10183
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-06-01,4893
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-06-01,5154
06N,NHS HERTS VALLEYS CCG,2020-06-01,3984
06Q,NHS MID ESSEX CCG,2020-06-01,3256
06T,NHS NORTH EAST ESSEX CCG,2020-06-01,3874
07G,NHS THURROCK CCG,2020-06-01,1423
07H,NHS WEST ESSEX CCG,2020-06-01,1920
07K,NHS WEST SUFFOLK CCG,2020-06-01,2915
09D,NHS BRIGHTON AND HOVE CCG,2020-06-01,4482
10Q,NHS OXFORDSHIRE CCG,2020-06-01,6118
10R,NHS PORTSMOUTH CCG,2020-06-01,2064
11J,NHS DORSET CCG,2020-06-01,7039
11M,NHS GLOUCESTERSHIRE CCG,2020-06-01,5996
11N,NHS KERNOW CCG,2020-06-01,6150
11X,NHS SOMERSET CCG,2020-06-01,5412
12F,NHS WIRRAL CCG,2020-06-01,5458
13T,NHS NEWCASTLE GATESHEAD CCG,2020-06-01,9506
14L,NHS MANCHESTER CCG,2020-06-01,7890
14Y,NHS BUCKINGHAMSHIRE CCG,2020-06-01,4110
15A,NHS BERKSHIRE WEST CCG,2020-06-01,3316
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-06-01,7172
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-06-01,10352
15F,NHS LEEDS CCG,2020-06-01,7421
15M,NHS DERBY AND DERBYSHIRE CCG,2020-06-01,15403
15N,NHS DEVON CCG,2020-06-01,12364
16C,NHS TEES VALLEY CCG,2020-06-01,13569
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-06-01,8543
26A,NHS NORFOLK AND WAVENEY CCG,2020-06-01,16125
27D,NHS CHESHIRE CCG,2020-06-01,9681
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-06-01,7425
36L,NHS SOUTH WEST LONDON CCG,2020-06-01,6834
42D,NHS NORTH YORKSHIRE CCG,2020-06-01,4367
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-06-01,12286
70F,NHS WEST SUSSEX CCG,2020-06-01,7708
71E,NHS LINCOLNSHIRE CCG,2020-06-01,11701
72Q,NHS SOUTH EAST LONDON CCG,2020-06-01,12484
78H,NHS NORTHAMPTONSHIRE CCG,2020-06-01,9745
84H,NHS COUNTY DURHAM CCG,2020-06-01,13704
91Q,NHS KENT AND MEDWAY CCG,2020-06-01,19037
92A,NHS SURREY HEARTLANDS CCG,2020-06-01,4996
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-06-01,9226
93C,NHS NORTH CENTRAL LONDON CCG,2020-06-01,9512
97R,NHS EAST SUSSEX CCG,2020-06-01,7526
99A,NHS LIVERPOOL CCG,2020-06-01,8691
99C,NHS NORTH TYNESIDE CCG,2020-06-01,4314
99E,NHS BASILDON AND BRENTWOOD CCG,2020-06-01,2073
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-06-01,1315
99G,NHS SOUTHEND CCG,2020-06-01,1250
A3A8R,NHS NORTH EAST LONDON CCG,2020-06-01,8616
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-06-01,10793
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-06-01,15925
D4U1Y,NHS FRIMLEY CCG,2020-06-01,4162
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-06-01,13288
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-06-01,9742
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-06-01,4556
W2U3Z,NHS NORTH WEST LONDON CCG,2020-06-01,8913
X2C4Y,NHS KIRKLEES CCG,2020-06-01,5034
00L,NHS NORTHUMBERLAND CCG,2020-07-01,6588
00N,NHS SOUTH TYNESIDE CCG,2020-07-01,2796
00P,NHS SUNDERLAND CCG,2020-07-01,7101
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-07-01,3401
00R,NHS BLACKPOOL CCG,2020-07-01,5293
00T,NHS BOLTON CCG,2020-07-01,3514
00V,NHS BURY CCG,2020-07-01,2537
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-07-01,2370
00Y,NHS OLDHAM CCG,2020-07-01,4239
01A,NHS EAST LANCASHIRE CCG,2020-07-01,7469
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-07-01,3497
01E,NHS GREATER PRESTON CCG,2020-07-01,2339
01F,NHS HALTON CCG,2020-07-01,2654
01G,NHS SALFORD CCG,2020-07-01,5895
01H,NHS NORTH CUMBRIA CCG,2020-07-01,4907
01J,NHS KNOWSLEY CCG,2020-07-01,3415
01K,NHS MORECAMBE BAY CCG,2020-07-01,5345
01T,NHS SOUTH SEFTON CCG,2020-07-01,2768
01V,NHS SOUTHPORT AND FORMBY CCG,2020-07-01,2205
01W,NHS STOCKPORT CCG,2020-07-01,4177
01X,NHS ST HELENS CCG,2020-07-01,3992
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-07-01,4845
02A,NHS TRAFFORD CCG,2020-07-01,3099
02E,NHS WARRINGTON CCG,2020-07-01,2300
02G,NHS WEST LANCASHIRE CCG,2020-07-01,1840
02H,NHS WIGAN BOROUGH CCG,2020-07-01,5094
02M,NHS FYLDE AND WYRE CCG,2020-07-01,3794
02P,NHS BARNSLEY CCG,2020-07-01,5235
02Q,NHS BASSETLAW CCG,2020-07-01,2091
02T,NHS CALDERDALE CCG,2020-07-01,3040
02X,NHS DONCASTER CCG,2020-07-01,5422
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-07-01,3269
03F,NHS HULL CCG,2020-07-01,4588
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-07-01,2225
03K,NHS NORTH LINCOLNSHIRE CCG,2020-07-01,2328
03L,NHS ROTHERHAM CCG,2020-07-01,3480
03N,NHS SHEFFIELD CCG,2020-07-01,7509
03Q,NHS VALE OF YORK CCG,2020-07-01,3133
03R,NHS WAKEFIELD CCG,2020-07-01,4967
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-07-01,2801
04C,NHS LEICESTER CITY CCG,2020-07-01,2892
04V,NHS WEST LEICESTERSHIRE CCG,2020-07-01,3418
04Y,NHS CANNOCK CHASE CCG,2020-07-01,1968
05D,NHS EAST STAFFORDSHIRE CCG,2020-07-01,1464
05G,NHS NORTH STAFFORDSHIRE CCG,2020-07-01,3265
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-07-01,2346
05V,NHS STAFFORD AND SURROUNDS CCG,2020-07-01,1783
05W,NHS STOKE ON TRENT CCG,2020-07-01,5427
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-07-01,10825
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-07-01,5033
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-07-01,5288
06N,NHS HERTS VALLEYS CCG,2020-07-01,4221
06Q,NHS MID ESSEX CCG,2020-07-01,3360
06T,NHS NORTH EAST ESSEX CCG,2020-07-01,4212
07G,NHS THURROCK CCG,2020-07-01,1484
07H,NHS WEST ESSEX CCG,2020-07-01,1950
07K,NHS WEST SUFFOLK CCG,2020-07-01,3051
09D,NHS BRIGHTON AND HOVE CCG,2020-07-01,4656
10Q,NHS OXFORDSHIRE CCG,2020-07-01,6471
10R,NHS PORTSMOUTH CCG,2020-07-01,2157
11J,NHS DORSET CCG,2020-07-01,7306
11M,NHS GLOUCESTERSHIRE CCG,2020-07-01,6193
11N,NHS KERNOW CCG,2020-07-01,6480
11X,NHS SOMERSET CCG,2020-07-01,5542
12F,NHS WIRRAL CCG,2020-07-01,5832
13T,NHS NEWCASTLE GATESHEAD CCG,2020-07-01,9953
14L,NHS MANCHESTER CCG,2020-07-01,8567
14Y,NHS BUCKINGHAMSHIRE CCG,2020-07-01,4217
15A,NHS BERKSHIRE WEST CCG,2020-07-01,3439
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-07-01,7439
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-07-01,10775
15F,NHS LEEDS CCG,2020-07-01,7611
15M,NHS DERBY AND DERBYSHIRE CCG,2020-07-01,16129
15N,NHS DEVON CCG,2020-07-01,12915
16C,NHS TEES VALLEY CCG,2020-07-01,14197
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-07-01,8884
26A,NHS NORFOLK AND WAVENEY CCG,2020-07-01,16780
27D,NHS CHESHIRE CCG,2020-07-01,10027
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-07-01,7911
36L,NHS SOUTH WEST LONDON CCG,2020-07-01,7266
42D,NHS NORTH YORKSHIRE CCG,2020-07-01,4575
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-07-01,12718
70F,NHS WEST SUSSEX CCG,2020-07-01,7913
71E,NHS LINCOLNSHIRE CCG,2020-07-01,12356
72Q,NHS SOUTH EAST LONDON CCG,2020-07-01,12803
78H,NHS NORTHAMPTONSHIRE CCG,2020-07-01,9948
84H,NHS COUNTY DURHAM CCG,2020-07-01,14365
91Q,NHS KENT AND MEDWAY CCG,2020-07-01,19822
92A,NHS SURREY HEARTLANDS CCG,2020-07-01,5136
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-07-01,9475
93C,NHS NORTH CENTRAL LONDON CCG,2020-07-01,9890
97R,NHS EAST SUSSEX CCG,2020-07-01,7771
99A,NHS LIVERPOOL CCG,2020-07-01,9118
99C,NHS NORTH TYNESIDE CCG,2020-07-01,4445
99E,NHS BASILDON AND BRENTWOOD CCG,2020-07-01,2197
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-07-01,1394
99G,NHS SOUTHEND CCG,2020-07-01,1273
A3A8R,NHS NORTH EAST LONDON CCG,2020-07-01,8800
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-07-01,11128
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-07-01,16470
D4U1Y,NHS FRIMLEY CCG,2020-07-01,4403
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-07-01,13814
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-07-01,10281
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-07-01,4876
W2U3Z,NHS NORTH WEST LONDON CCG,2020-07-01,9102
X2C4Y,NHS KIRKLEES CCG,2020-07-01,5191
00L,NHS NORTHUMBERLAND CCG,2020-08-01,5873
00N,NHS SOUTH TYNESIDE CCG,2020-08-01,2592
00P,NHS SUNDERLAND CCG,2020-08-01,6358
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-08-01,3105
00R,NHS BLACKPOOL CCG,2020-08-01,4502
00T,NHS BOLTON CCG,2020-08-01,3409
00V,NHS BURY CCG,2020-08-01,2408
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-08-01,2133
00Y,NHS OLDHAM CCG,2020-08-01,3716
01A,NHS EAST LANCASHIRE CCG,2020-08-01,6814
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-08-01,2963
01E,NHS GREATER PRESTON CCG,2020-08-01,2146
01F,NHS HALTON CCG,2020-08-01,2305
01G,NHS SALFORD CCG,2020-08-01,5359
01H,NHS NORTH CUMBRIA CCG,2020-08-01,4497
01J,NHS KNOWSLEY CCG,2020-08-01,3012
01K,NHS MORECAMBE BAY CCG,2020-08-01,4833
01T,NHS SOUTH SEFTON CCG,2020-08-01,2538
01V,NHS SOUTHPORT AND FORMBY CCG,2020-08-01,1957
01W,NHS STOCKPORT CCG,2020-08-01,3627
01X,NHS ST HELENS CCG,2020-08-01,3594
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-08-01,4383
02A,NHS TRAFFORD CCG,2020-08-01,2775
02E,NHS WARRINGTON CCG,2020-08-01,2107
02G,NHS WEST LANCASHIRE CCG,2020-08-01,1645
02H,NHS WIGAN BOROUGH CCG,2020-08-01,4472
02M,NHS FYLDE AND WYRE CCG,2020-08-01,3429
02P,NHS BARNSLEY CCG,2020-08-01,4667
02Q,NHS BASSETLAW CCG,2020-08-01,1683
02T,NHS CALDERDALE CCG,2020-08-01,2688
02X,NHS DONCASTER CCG,2020-08-01,4905
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-08-01,3049
03F,NHS HULL CCG,2020-08-01,4247
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-08-01,2101
03K,NHS NORTH LINCOLNSHIRE CCG,2020-08-01,2083
03L,NHS ROTHERHAM CCG,2020-08-01,3307
03N,NHS SHEFFIELD CCG,2020-08-01,6577
03Q,NHS VALE OF YORK CCG,2020-08-01,2809
03R,NHS WAKEFIELD CCG,2020-08-01,4412
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-08-01,2476
04C,NHS LEICESTER CITY CCG,2020-08-01,2554
04V,NHS WEST LEICESTERSHIRE CCG,2020-08-01,3029
04Y,NHS CANNOCK CHASE CCG,2020-08-01,1793
05D,NHS EAST STAFFORDSHIRE CCG,2020-08-01,1377
05G,NHS NORTH STAFFORDSHIRE CCG,2020-08-01,3058
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-08-01,2117
05V,NHS STAFFORD AND SURROUNDS CCG,2020-08-01,1532
05W,NHS STOKE ON TRENT CCG,2020-08-01,4998
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-08-01,9757
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-08-01,4666
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-08-01,4920
06N,NHS HERTS VALLEYS CCG,2020-08-01,3679
06Q,NHS MID ESSEX CCG,2020-08-01,3011
06T,NHS NORTH EAST ESSEX CCG,2020-08-01,3708
07G,NHS THURROCK CCG,2020-08-01,1323
07H,NHS WEST ESSEX CCG,2020-08-01,1915
07K,NHS WEST SUFFOLK CCG,2020-08-01,2711
09D,NHS BRIGHTON AND HOVE CCG,2020-08-01,4152
10Q,NHS OXFORDSHIRE CCG,2020-08-01,5911
10R,NHS PORTSMOUTH CCG,2020-08-01,1961
11J,NHS DORSET CCG,2020-08-01,6637
11M,NHS GLOUCESTERSHIRE CCG,2020-08-01,5704
11N,NHS KERNOW CCG,2020-08-01,5847
11X,NHS SOMERSET CCG,2020-08-01,5039
12F,NHS WIRRAL CCG,2020-08-01,5218
13T,NHS NEWCASTLE GATESHEAD CCG,2020-08-01,9043
14L,NHS MANCHESTER CCG,2020-08-01,7540
14Y,NHS BUCKINGHAMSHIRE CCG,2020-08-01,3950
15A,NHS BERKSHIRE WEST CCG,2020-08-01,3119
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-08-01,6738
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-08-01,9817
15F,NHS LEEDS CCG,2020-08-01,6878
15M,NHS DERBY AND DERBYSHIRE CCG,2020-08-01,14537
15N,NHS DEVON CCG,2020-08-01,11657
16C,NHS TEES VALLEY CCG,2020-08-01,12878
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-08-01,7948
26A,NHS NORFOLK AND WAVENEY CCG,2020-08-01,15566
27D,NHS CHESHIRE CCG,2020-08-01,9079
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-08-01,7071
36L,NHS SOUTH WEST LONDON CCG,2020-08-01,6434
42D,NHS NORTH YORKSHIRE CCG,2020-08-01,4050
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-08-01,11538
70F,NHS WEST SUSSEX CCG,2020-08-01,7113
71E,NHS LINCOLNSHIRE CCG,2020-08-01,11155
72Q,NHS SOUTH EAST LONDON CCG,2020-08-01,11763
78H,NHS NORTHAMPTONSHIRE CCG,2020-08-01,9001
84H,NHS COUNTY DURHAM CCG,2020-08-01,12533
91Q,NHS KENT AND MEDWAY CCG,2020-08-01,17620
92A,NHS SURREY HEARTLANDS CCG,2020-08-01,4588
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-08-01,8723
93C,NHS NORTH CENTRAL LONDON CCG,2020-08-01,9084
97R,NHS EAST SUSSEX CCG,2020-08-01,7074
99A,NHS LIVERPOOL CCG,2020-08-01,8197
99C,NHS NORTH TYNESIDE CCG,2020-08-01,4019
99E,NHS BASILDON AND BRENTWOOD CCG,2020-08-01,1943
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-08-01,1470
99G,NHS SOUTHEND CCG,2020-08-01,1194
A3A8R,NHS NORTH EAST LONDON CCG,2020-08-01,8022
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-08-01,10064
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-08-01,14847
D4U1Y,NHS FRIMLEY CCG,2020-08-01,3897
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-08-01,12489
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-08-01,9218
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-08-01,4481
W2U3Z,NHS NORTH WEST LONDON CCG,2020-08-01,8337
X2C4Y,NHS KIRKLEES CCG,2020-08-01,4793
00L,NHS NORTHUMBERLAND CCG,2020-09-01,6244
00N,NHS SOUTH TYNESIDE CCG,2020-09-01,2621
00P,NHS SUNDERLAND CCG,2020-09-01,6928
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-09-01,3396
00R,NHS BLACKPOOL CCG,2020-09-01,4946
00T,NHS BOLTON CCG,2020-09-01,3537
00V,NHS BURY CCG,2020-09-01,2468
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-09-01,2314
00Y,NHS OLDHAM CCG,2020-09-01,4181
01A,NHS EAST LANCASHIRE CCG,2020-09-01,7282
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-09-01,3346
01E,NHS GREATER PRESTON CCG,2020-09-01,2277
01F,NHS HALTON CCG,2020-09-01,2472
01G,NHS SALFORD CCG,2020-09-01,5693
01H,NHS NORTH CUMBRIA CCG,2020-09-01,4827
01J,NHS KNOWSLEY CCG,2020-09-01,3292
01K,NHS MORECAMBE BAY CCG,2020-09-01,5142
01T,NHS SOUTH SEFTON CCG,2020-09-01,2698
01V,NHS SOUTHPORT AND FORMBY CCG,2020-09-01,2196
01W,NHS STOCKPORT CCG,2020-09-01,4012
01X,NHS ST HELENS CCG,2020-09-01,3979
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-09-01,4623
02A,NHS TRAFFORD CCG,2020-09-01,2923
02E,NHS WARRINGTON CCG,2020-09-01,2274
