row_id,row_name,date,items
00L,NHS NORTHUMBERLAND CCG,2020-06-01,4289
00N,NHS SOUTH TYNESIDE CCG,2020-06-01,2601
00P,NHS SUNDERLAND CCG,2020-06-01,6092
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-06-01,2272
00R,NHS BLACKPOOL CCG,2020-06-01,2276
00T,NHS BOLTON CCG,2020-06-01,4945
00V,NHS BURY CCG,2020-06-01,2755
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-06-01,2165
00Y,NHS OLDHAM CCG,2020-06-01,3990
01A,NHS EAST LANCASHIRE CCG,2020-06-01,4511
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-06-01,3416
01E,NHS GREATER PRESTON CCG,2020-06-01,2877
01F,NHS HALTON CCG,2020-06-01,2601
01G,NHS SALFORD CCG,2020-06-01,4363
01H,NHS NORTH CUMBRIA CCG,2020-06-01,3700
01J,NHS KNOWSLEY CCG,2020-06-01,3660
01K,NHS MORECAMBE BAY CCG,2020-06-01,3800
01T,NHS SOUTH SEFTON CCG,2020-06-01,3222
01V,NHS SOUTHPORT AND FORMBY CCG,2020-06-01,2091
01W,NHS STOCKPORT CCG,2020-06-01,3959
01X,NHS ST HELENS CCG,2020-06-01,4536
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-06-01,3238
02A,NHS TRAFFORD CCG,2020-06-01,4371
02E,NHS WARRINGTON CCG,2020-06-01,3159
02G,NHS WEST LANCASHIRE CCG,2020-06-01,1651
02H,NHS WIGAN BOROUGH CCG,2020-06-01,5347
02M,NHS FYLDE AND WYRE CCG,2020-06-01,2501
02P,NHS BARNSLEY CCG,2020-06-01,5252
02Q,NHS BASSETLAW CCG,2020-06-01,2154
02T,NHS CALDERDALE CCG,2020-06-01,2864
02X,NHS DONCASTER CCG,2020-06-01,3664
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-06-01,3132
03F,NHS HULL CCG,2020-06-01,3127
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-06-01,2118
03K,NHS NORTH LINCOLNSHIRE CCG,2020-06-01,2675
03L,NHS ROTHERHAM CCG,2020-06-01,3034
03N,NHS SHEFFIELD CCG,2020-06-01,7293
03Q,NHS VALE OF YORK CCG,2020-06-01,3433
03R,NHS WAKEFIELD CCG,2020-06-01,5476
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-06-01,3539
04C,NHS LEICESTER CITY CCG,2020-06-01,3441
04V,NHS WEST LEICESTERSHIRE CCG,2020-06-01,4279
04Y,NHS CANNOCK CHASE CCG,2020-06-01,1953
05D,NHS EAST STAFFORDSHIRE CCG,2020-06-01,1442
05G,NHS NORTH STAFFORDSHIRE CCG,2020-06-01,2311
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-06-01,3248
05V,NHS STAFFORD AND SURROUNDS CCG,2020-06-01,1881
05W,NHS STOKE ON TRENT CCG,2020-06-01,3581
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-06-01,9112
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-06-01,4460
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-06-01,5351
06N,NHS HERTS VALLEYS CCG,2020-06-01,3398
06Q,NHS MID ESSEX CCG,2020-06-01,5918
06T,NHS NORTH EAST ESSEX CCG,2020-06-01,6480
07G,NHS THURROCK CCG,2020-06-01,1483
07H,NHS WEST ESSEX CCG,2020-06-01,2555
07K,NHS WEST SUFFOLK CCG,2020-06-01,3285
09D,NHS BRIGHTON AND HOVE CCG,2020-06-01,3789
10Q,NHS OXFORDSHIRE CCG,2020-06-01,5014
10R,NHS PORTSMOUTH CCG,2020-06-01,2141
11J,NHS DORSET CCG,2020-06-01,6346
11M,NHS GLOUCESTERSHIRE CCG,2020-06-01,7875
11N,NHS KERNOW CCG,2020-06-01,8477
11X,NHS SOMERSET CCG,2020-06-01,6106
12F,NHS WIRRAL CCG,2020-06-01,4400
13T,NHS NEWCASTLE GATESHEAD CCG,2020-06-01,10276
14L,NHS MANCHESTER CCG,2020-06-01,10227
14Y,NHS BUCKINGHAMSHIRE CCG,2020-06-01,1495
15A,NHS BERKSHIRE WEST CCG,2020-06-01,4554
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-06-01,9567
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-06-01,13705
15F,NHS LEEDS CCG,2020-06-01,8972
15M,NHS DERBY AND DERBYSHIRE CCG,2020-06-01,9955
15N,NHS DEVON CCG,2020-06-01,17515
16C,NHS TEES VALLEY CCG,2020-06-01,14081
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-06-01,7188
26A,NHS NORFOLK AND WAVENEY CCG,2020-06-01,17549
27D,NHS CHESHIRE CCG,2020-06-01,8821
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-06-01,5271
36L,NHS SOUTH WEST LONDON CCG,2020-06-01,9945
42D,NHS NORTH YORKSHIRE CCG,2020-06-01,4890
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-06-01,11040
70F,NHS WEST SUSSEX CCG,2020-06-01,9501
71E,NHS LINCOLNSHIRE CCG,2020-06-01,16510
72Q,NHS SOUTH EAST LONDON CCG,2020-06-01,11978
78H,NHS NORTHAMPTONSHIRE CCG,2020-06-01,7280
84H,NHS COUNTY DURHAM CCG,2020-06-01,11066
91Q,NHS KENT AND MEDWAY CCG,2020-06-01,23167
92A,NHS SURREY HEARTLANDS CCG,2020-06-01,8867
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-06-01,10205
93C,NHS NORTH CENTRAL LONDON CCG,2020-06-01,6736
97R,NHS EAST SUSSEX CCG,2020-06-01,6108
99A,NHS LIVERPOOL CCG,2020-06-01,10924
99C,NHS NORTH TYNESIDE CCG,2020-06-01,3612
99E,NHS BASILDON AND BRENTWOOD CCG,2020-06-01,3198
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-06-01,2178
99G,NHS SOUTHEND CCG,2020-06-01,2612
A3A8R,NHS NORTH EAST LONDON CCG,2020-06-01,15128
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-06-01,8533
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-06-01,16065
D4U1Y,NHS FRIMLEY CCG,2020-06-01,5304
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-06-01,16658
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-06-01,6752
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-06-01,5627
W2U3Z,NHS NORTH WEST LONDON CCG,2020-06-01,17005
X2C4Y,NHS KIRKLEES CCG,2020-06-01,6558
00L,NHS NORTHUMBERLAND CCG,2020-07-01,4455
00N,NHS SOUTH TYNESIDE CCG,2020-07-01,2572
00P,NHS SUNDERLAND CCG,2020-07-01,6379
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-07-01,2350
00R,NHS BLACKPOOL CCG,2020-07-01,2401
00T,NHS BOLTON CCG,2020-07-01,4945
00V,NHS BURY CCG,2020-07-01,2793
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-07-01,2260
00Y,NHS OLDHAM CCG,2020-07-01,4070
01A,NHS EAST LANCASHIRE CCG,2020-07-01,4768
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-07-01,3484
01E,NHS GREATER PRESTON CCG,2020-07-01,2902
01F,NHS HALTON CCG,2020-07-01,2779
01G,NHS SALFORD CCG,2020-07-01,4578
01H,NHS NORTH CUMBRIA CCG,2020-07-01,3957
01J,NHS KNOWSLEY CCG,2020-07-01,3765
01K,NHS MORECAMBE BAY CCG,2020-07-01,3974
01T,NHS SOUTH SEFTON CCG,2020-07-01,3378
01V,NHS SOUTHPORT AND FORMBY CCG,2020-07-01,2191
01W,NHS STOCKPORT CCG,2020-07-01,4217
01X,NHS ST HELENS CCG,2020-07-01,4726
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-07-01,3343
02A,NHS TRAFFORD CCG,2020-07-01,4550
02E,NHS WARRINGTON CCG,2020-07-01,3331
02G,NHS WEST LANCASHIRE CCG,2020-07-01,1721
02H,NHS WIGAN BOROUGH CCG,2020-07-01,5468
02M,NHS FYLDE AND WYRE CCG,2020-07-01,2618
02P,NHS BARNSLEY CCG,2020-07-01,5453
02Q,NHS BASSETLAW CCG,2020-07-01,2184
02T,NHS CALDERDALE CCG,2020-07-01,3140
02X,NHS DONCASTER CCG,2020-07-01,3859
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-07-01,3122
03F,NHS HULL CCG,2020-07-01,3284
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-07-01,2106
03K,NHS NORTH LINCOLNSHIRE CCG,2020-07-01,2802
03L,NHS ROTHERHAM CCG,2020-07-01,3078
03N,NHS SHEFFIELD CCG,2020-07-01,7551
03Q,NHS VALE OF YORK CCG,2020-07-01,3553
03R,NHS WAKEFIELD CCG,2020-07-01,5722
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-07-01,3557
04C,NHS LEICESTER CITY CCG,2020-07-01,3580
04V,NHS WEST LEICESTERSHIRE CCG,2020-07-01,4620
04Y,NHS CANNOCK CHASE CCG,2020-07-01,2118
05D,NHS EAST STAFFORDSHIRE CCG,2020-07-01,1480
05G,NHS NORTH STAFFORDSHIRE CCG,2020-07-01,2399
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-07-01,3290
05V,NHS STAFFORD AND SURROUNDS CCG,2020-07-01,1885
05W,NHS STOKE ON TRENT CCG,2020-07-01,3800
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-07-01,9454
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-07-01,4566
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-07-01,5578
06N,NHS HERTS VALLEYS CCG,2020-07-01,3664
06Q,NHS MID ESSEX CCG,2020-07-01,5899
06T,NHS NORTH EAST ESSEX CCG,2020-07-01,7026
07G,NHS THURROCK CCG,2020-07-01,1591
07H,NHS WEST ESSEX CCG,2020-07-01,2648
07K,NHS WEST SUFFOLK CCG,2020-07-01,3465
09D,NHS BRIGHTON AND HOVE CCG,2020-07-01,4022
10Q,NHS OXFORDSHIRE CCG,2020-07-01,5309
10R,NHS PORTSMOUTH CCG,2020-07-01,2229
11J,NHS DORSET CCG,2020-07-01,6661
11M,NHS GLOUCESTERSHIRE CCG,2020-07-01,8191
11N,NHS KERNOW CCG,2020-07-01,8889
11X,NHS SOMERSET CCG,2020-07-01,6340
12F,NHS WIRRAL CCG,2020-07-01,4701
13T,NHS NEWCASTLE GATESHEAD CCG,2020-07-01,10806
14L,NHS MANCHESTER CCG,2020-07-01,11043
14Y,NHS BUCKINGHAMSHIRE CCG,2020-07-01,1630
15A,NHS BERKSHIRE WEST CCG,2020-07-01,4707
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-07-01,9808
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-07-01,14061
15F,NHS LEEDS CCG,2020-07-01,9280
15M,NHS DERBY AND DERBYSHIRE CCG,2020-07-01,10452
15N,NHS DEVON CCG,2020-07-01,18258
16C,NHS TEES VALLEY CCG,2020-07-01,14741
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-07-01,7472
26A,NHS NORFOLK AND WAVENEY CCG,2020-07-01,18285
27D,NHS CHESHIRE CCG,2020-07-01,9381
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-07-01,5560
36L,NHS SOUTH WEST LONDON CCG,2020-07-01,10490
42D,NHS NORTH YORKSHIRE CCG,2020-07-01,5100
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-07-01,11556
70F,NHS WEST SUSSEX CCG,2020-07-01,9802
71E,NHS LINCOLNSHIRE CCG,2020-07-01,17321
72Q,NHS SOUTH EAST LONDON CCG,2020-07-01,12453
78H,NHS NORTHAMPTONSHIRE CCG,2020-07-01,7577
84H,NHS COUNTY DURHAM CCG,2020-07-01,11649
91Q,NHS KENT AND MEDWAY CCG,2020-07-01,23938
92A,NHS SURREY HEARTLANDS CCG,2020-07-01,9209
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-07-01,10664
93C,NHS NORTH CENTRAL LONDON CCG,2020-07-01,6922
97R,NHS EAST SUSSEX CCG,2020-07-01,6366
99A,NHS LIVERPOOL CCG,2020-07-01,11492
99C,NHS NORTH TYNESIDE CCG,2020-07-01,3698
99E,NHS BASILDON AND BRENTWOOD CCG,2020-07-01,3415
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-07-01,2352
99G,NHS SOUTHEND CCG,2020-07-01,2636
A3A8R,NHS NORTH EAST LONDON CCG,2020-07-01,15597
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-07-01,8939
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-07-01,16831
D4U1Y,NHS FRIMLEY CCG,2020-07-01,5698
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-07-01,17553
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-07-01,7144
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-07-01,5918
W2U3Z,NHS NORTH WEST LONDON CCG,2020-07-01,17592
X2C4Y,NHS KIRKLEES CCG,2020-07-01,6922
00L,NHS NORTHUMBERLAND CCG,2020-08-01,4070
00N,NHS SOUTH TYNESIDE CCG,2020-08-01,2416
00P,NHS SUNDERLAND CCG,2020-08-01,5643
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-08-01,2137
00R,NHS BLACKPOOL CCG,2020-08-01,2104
00T,NHS BOLTON CCG,2020-08-01,4730
00V,NHS BURY CCG,2020-08-01,2599
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-08-01,2003
00Y,NHS OLDHAM CCG,2020-08-01,3659
01A,NHS EAST LANCASHIRE CCG,2020-08-01,4322
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-08-01,3233
01E,NHS GREATER PRESTON CCG,2020-08-01,2687
01F,NHS HALTON CCG,2020-08-01,2576
01G,NHS SALFORD CCG,2020-08-01,4107
01H,NHS NORTH CUMBRIA CCG,2020-08-01,3618
01J,NHS KNOWSLEY CCG,2020-08-01,3456
01K,NHS MORECAMBE BAY CCG,2020-08-01,3630
01T,NHS SOUTH SEFTON CCG,2020-08-01,2946
01V,NHS SOUTHPORT AND FORMBY CCG,2020-08-01,1937
01W,NHS STOCKPORT CCG,2020-08-01,3882
01X,NHS ST HELENS CCG,2020-08-01,4219
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-08-01,3041
02A,NHS TRAFFORD CCG,2020-08-01,4104
02E,NHS WARRINGTON CCG,2020-08-01,3082
02G,NHS WEST LANCASHIRE CCG,2020-08-01,1518
02H,NHS WIGAN BOROUGH CCG,2020-08-01,4945
02M,NHS FYLDE AND WYRE CCG,2020-08-01,2371
02P,NHS BARNSLEY CCG,2020-08-01,4929
02Q,NHS BASSETLAW CCG,2020-08-01,1735
02T,NHS CALDERDALE CCG,2020-08-01,2852
02X,NHS DONCASTER CCG,2020-08-01,3646
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-08-01,2938
03F,NHS HULL CCG,2020-08-01,2994
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-08-01,2040
03K,NHS NORTH LINCOLNSHIRE CCG,2020-08-01,2576
03L,NHS ROTHERHAM CCG,2020-08-01,2953
03N,NHS SHEFFIELD CCG,2020-08-01,6625
03Q,NHS VALE OF YORK CCG,2020-08-01,3304
03R,NHS WAKEFIELD CCG,2020-08-01,5262
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-08-01,3324
04C,NHS LEICESTER CITY CCG,2020-08-01,3130
04V,NHS WEST LEICESTERSHIRE CCG,2020-08-01,4294
04Y,NHS CANNOCK CHASE CCG,2020-08-01,1909
05D,NHS EAST STAFFORDSHIRE CCG,2020-08-01,1356
05G,NHS NORTH STAFFORDSHIRE CCG,2020-08-01,2205
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-08-01,2984
05V,NHS STAFFORD AND SURROUNDS CCG,2020-08-01,1725
05W,NHS STOKE ON TRENT CCG,2020-08-01,3439
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-08-01,8579
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-08-01,4207
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-08-01,5211
06N,NHS HERTS VALLEYS CCG,2020-08-01,3295
06Q,NHS MID ESSEX CCG,2020-08-01,5352
06T,NHS NORTH EAST ESSEX CCG,2020-08-01,6197
07G,NHS THURROCK CCG,2020-08-01,1414
07H,NHS WEST ESSEX CCG,2020-08-01,2444
07K,NHS WEST SUFFOLK CCG,2020-08-01,3173
09D,NHS BRIGHTON AND HOVE CCG,2020-08-01,3731
10Q,NHS OXFORDSHIRE CCG,2020-08-01,4895
10R,NHS PORTSMOUTH CCG,2020-08-01,2080
11J,NHS DORSET CCG,2020-08-01,6073
11M,NHS GLOUCESTERSHIRE CCG,2020-08-01,7627
11N,NHS KERNOW CCG,2020-08-01,8102
11X,NHS SOMERSET CCG,2020-08-01,5828
12F,NHS WIRRAL CCG,2020-08-01,4280
13T,NHS NEWCASTLE GATESHEAD CCG,2020-08-01,9726
14L,NHS MANCHESTER CCG,2020-08-01,9791
14Y,NHS BUCKINGHAMSHIRE CCG,2020-08-01,1521
15A,NHS BERKSHIRE WEST CCG,2020-08-01,4286
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-08-01,9092
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-08-01,12856
15F,NHS LEEDS CCG,2020-08-01,8400
15M,NHS DERBY AND DERBYSHIRE CCG,2020-08-01,9510
15N,NHS DEVON CCG,2020-08-01,16548
16C,NHS TEES VALLEY CCG,2020-08-01,13497
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-08-01,6812
26A,NHS NORFOLK AND WAVENEY CCG,2020-08-01,17155
27D,NHS CHESHIRE CCG,2020-08-01,8411
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-08-01,5181
36L,NHS SOUTH WEST LONDON CCG,2020-08-01,9685
42D,NHS NORTH YORKSHIRE CCG,2020-08-01,4738
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-08-01,10243
70F,NHS WEST SUSSEX CCG,2020-08-01,8810
71E,NHS LINCOLNSHIRE CCG,2020-08-01,15683
72Q,NHS SOUTH EAST LONDON CCG,2020-08-01,11388
78H,NHS NORTHAMPTONSHIRE CCG,2020-08-01,6944
84H,NHS COUNTY DURHAM CCG,2020-08-01,10466
91Q,NHS KENT AND MEDWAY CCG,2020-08-01,21583
92A,NHS SURREY HEARTLANDS CCG,2020-08-01,8163
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-08-01,9774
93C,NHS NORTH CENTRAL LONDON CCG,2020-08-01,6294
97R,NHS EAST SUSSEX CCG,2020-08-01,5757
99A,NHS LIVERPOOL CCG,2020-08-01,10509
99C,NHS NORTH TYNESIDE CCG,2020-08-01,3460
99E,NHS BASILDON AND BRENTWOOD CCG,2020-08-01,3041
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-08-01,2391
99G,NHS SOUTHEND CCG,2020-08-01,2593
A3A8R,NHS NORTH EAST LONDON CCG,2020-08-01,14185
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-08-01,7955
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-08-01,14968
D4U1Y,NHS FRIMLEY CCG,2020-08-01,5171
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-08-01,16058
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-08-01,6515
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-08-01,5350
W2U3Z,NHS NORTH WEST LONDON CCG,2020-08-01,16019
X2C4Y,NHS KIRKLEES CCG,2020-08-01,6382
00L,NHS NORTHUMBERLAND CCG,2020-09-01,4315
00N,NHS SOUTH TYNESIDE CCG,2020-09-01,2504
00P,NHS SUNDERLAND CCG,2020-09-01,6213
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-09-01,2432
00R,NHS BLACKPOOL CCG,2020-09-01,2307
00T,NHS BOLTON CCG,2020-09-01,4953
00V,NHS BURY CCG,2020-09-01,2760
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-09-01,2260
00Y,NHS OLDHAM CCG,2020-09-01,3993
01A,NHS EAST LANCASHIRE CCG,2020-09-01,4691
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-09-01,3400
01E,NHS GREATER PRESTON CCG,2020-09-01,2962
01F,NHS HALTON CCG,2020-09-01,2734
01G,NHS SALFORD CCG,2020-09-01,4497
01H,NHS NORTH CUMBRIA CCG,2020-09-01,3873
01J,NHS KNOWSLEY CCG,2020-09-01,3678
01K,NHS MORECAMBE BAY CCG,2020-09-01,3856
01T,NHS SOUTH SEFTON CCG,2020-09-01,3294
01V,NHS SOUTHPORT AND FORMBY CCG,2020-09-01,2139
01W,NHS STOCKPORT CCG,2020-09-01,4195
01X,NHS ST HELENS CCG,2020-09-01,4766
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-09-01,3282
02A,NHS TRAFFORD CCG,2020-09-01,4325
02E,NHS WARRINGTON CCG,2020-09-01,3277
02G,NHS WEST LANCASHIRE CCG,2020-09-01,1689
02H,NHS WIGAN BOROUGH CCG,2020-09-01,5278
02M,NHS FYLDE AND WYRE CCG,2020-09-01,2551
02P,NHS BARNSLEY CCG,2020-09-01,5342
02Q,NHS BASSETLAW CCG,2020-09-01,2306
02T,NHS CALDERDALE CCG,2020-09-01,3195
02X,NHS DONCASTER CCG,2020-09-01,3754
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-09-01,3226
03F,NHS HULL CCG,2020-09-01,3176
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-09-01,2198
03K,NHS NORTH LINCOLNSHIRE CCG,2020-09-01,2845
03L,NHS ROTHERHAM CCG,2020-09-01,3067
03N,NHS SHEFFIELD CCG,2020-09-01,7303
03Q,NHS VALE OF YORK CCG,2020-09-01,3587
03R,NHS WAKEFIELD CCG,2020-09-01,5752
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-09-01,3485
04C,NHS LEICESTER CITY CCG,2020-09-01,3629
04V,NHS WEST LEICESTERSHIRE CCG,2020-09-01,4481
04Y,NHS CANNOCK CHASE CCG,2020-09-01,2083
05D,NHS EAST STAFFORDSHIRE CCG,2020-09-01,1421
05G,NHS NORTH STAFFORDSHIRE CCG,2020-09-01,2469
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-09-01,3134
05V,NHS STAFFORD AND SURROUNDS CCG,2020-09-01,1869
05W,NHS STOKE ON TRENT CCG,2020-09-01,3717
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-09-01,9261
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-09-01,4607
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-09-01,5500
06N,NHS HERTS VALLEYS CCG,2020-09-01,3594
06Q,NHS MID ESSEX CCG,2020-09-01,5782
06T,NHS NORTH EAST ESSEX CCG,2020-09-01,6742
07G,NHS THURROCK CCG,2020-09-01,1561
07H,NHS WEST ESSEX CCG,2020-09-01,2529
07K,NHS WEST SUFFOLK CCG,2020-09-01,3392
09D,NHS BRIGHTON AND HOVE CCG,2020-09-01,3916
10Q,NHS OXFORDSHIRE CCG,2020-09-01,5129
10R,NHS PORTSMOUTH CCG,2020-09-01,2269
11J,NHS DORSET CCG,2020-09-01,6516
11M,NHS GLOUCESTERSHIRE CCG,2020-09-01,7746
11N,NHS KERNOW CCG,2020-09-01,8655
11X,NHS SOMERSET CCG,2020-09-01,6127
12F,NHS WIRRAL CCG,2020-09-01,4648
13T,NHS NEWCASTLE GATESHEAD CCG,2020-09-01,10428
14L,NHS MANCHESTER CCG,2020-09-01,10706
14Y,NHS BUCKINGHAMSHIRE CCG,2020-09-01,1729
15A,NHS BERKSHIRE WEST CCG,2020-09-01,4601
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-09-01,9724
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-09-01,14110
15F,NHS LEEDS CCG,2020-09-01,9079
15M,NHS DERBY AND DERBYSHIRE CCG,2020-09-01,10344
15N,NHS DEVON CCG,2020-09-01,17906
16C,NHS TEES VALLEY CCG,2020-09-01,14570
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-09-01,7553
26A,NHS NORFOLK AND WAVENEY CCG,2020-09-01,18227
27D,NHS CHESHIRE CCG,2020-09-01,9010
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-09-01,5427
36L,NHS SOUTH WEST LONDON CCG,2020-09-01,10562
42D,NHS NORTH YORKSHIRE CCG,2020-09-01,5026
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-09-01,11389
70F,NHS WEST SUSSEX CCG,2020-09-01,9319
71E,NHS LINCOLNSHIRE CCG,2020-09-01,17036
72Q,NHS SOUTH EAST LONDON CCG,2020-09-01,12310
78H,NHS NORTHAMPTONSHIRE CCG,2020-09-01,7355
84H,NHS COUNTY DURHAM CCG,2020-09-01,11351
91Q,NHS KENT AND MEDWAY CCG,2020-09-01,23274
92A,NHS SURREY HEARTLANDS CCG,2020-09-01,8954
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-09-01,10434
93C,NHS NORTH CENTRAL LONDON CCG,2020-09-01,6856
97R,NHS EAST SUSSEX CCG,2020-09-01,6333
99A,NHS LIVERPOOL CCG,2020-09-01,11332
99C,NHS NORTH TYNESIDE CCG,2020-09-01,3636
99E,NHS BASILDON AND BRENTWOOD CCG,2020-09-01,3332
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-09-01,2268
99G,NHS SOUTHEND CCG,2020-09-01,2675
A3A8R,NHS NORTH EAST LONDON CCG,2020-09-01,15648
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-09-01,8720
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-09-01,16602
D4U1Y,NHS FRIMLEY CCG,2020-09-01,5421
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-09-01,17190
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-09-01,7051
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-09-01,5772
W2U3Z,NHS NORTH WEST LONDON CCG,2020-09-01,17498
X2C4Y,NHS KIRKLEES CCG,2020-09-01,6886
00L,NHS NORTHUMBERLAND CCG,2020-10-01,4464
00N,NHS SOUTH TYNESIDE CCG,2020-10-01,2536
