row_id,row_name,date,items,quantity,quantity_per_item
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-05-01,9792,484907,49.52073120915033
93C,NHS NORTH CENTRAL LONDON CCG,2020-05-01,6439,425828,66.13262929026246
97R,NHS EAST SUSSEX CCG,2020-05-01,5883,294897,50.126976032636406
99A,NHS LIVERPOOL CCG,2020-05-01,10419,491509,47.17429695748152
99C,NHS NORTH TYNESIDE CCG,2020-05-01,3511,126308,35.974935915693536
99E,NHS BASILDON AND BRENTWOOD CCG,2020-05-01,3129,172462,55.117289868967724
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-05-01,2137,124085,58.06504445484324
99G,NHS SOUTHEND CCG,2020-05-01,2510,134035,53.4003984063745
A3A8R,NHS NORTH EAST LONDON CCG,2020-05-01,14316,842656,58.86113439508242
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-05-01,8151,436811,53.5898662740768
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-05-01,14999,895449,59.700580038669244
D4U1Y,NHS FRIMLEY CCG,2020-05-01,5147,294232,57.16572760831552
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-05-01,15928,923254,57.964213962832744
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-05-01,6329,349536,55.22768209827777
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-05-01,5521,316847,57.38942220612208
W2U3Z,NHS NORTH WEST LONDON CCG,2020-05-01,16264,880056,54.11067388096409
X2C4Y,NHS KIRKLEES CCG,2020-05-01,6444,265275,41.16620111731844
00L,NHS NORTHUMBERLAND CCG,2020-06-01,4289,175092,40.82350198181394
00N,NHS SOUTH TYNESIDE CCG,2020-06-01,2601,113625,43.68512110726643
00P,NHS SUNDERLAND CCG,2020-06-01,6092,227053,37.27068286277085
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-06-01,2272,113243,49.842869718309856
00R,NHS BLACKPOOL CCG,2020-06-01,2276,110085,48.36775043936731
00T,NHS BOLTON CCG,2020-06-01,4945,229715,46.45399393326593
00V,NHS BURY CCG,2020-06-01,2755,145156,52.68820326678766
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-06-01,2165,119794,55.33210161662817
00Y,NHS OLDHAM CCG,2020-06-01,3990,209809,52.583709273182954
01A,NHS EAST LANCASHIRE CCG,2020-06-01,4511,243173,53.90667257814232
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-06-01,3416,194772,57.01756440281031
01E,NHS GREATER PRESTON CCG,2020-06-01,2877,143808,49.98540145985402
01F,NHS HALTON CCG,2020-06-01,2601,131427,50.529411764705884
01G,NHS SALFORD CCG,2020-06-01,4363,197465,45.25899610359844
01H,NHS NORTH CUMBRIA CCG,2020-06-01,3700,172860,46.71891891891892
01J,NHS KNOWSLEY CCG,2020-06-01,3660,195391,53.38551912568306
01K,NHS MORECAMBE BAY CCG,2020-06-01,3800,196167,51.622894736842106
01T,NHS SOUTH SEFTON CCG,2020-06-01,3222,167089,51.858783364369955
01V,NHS SOUTHPORT AND FORMBY CCG,2020-06-01,2091,103414,49.45671927307508
01W,NHS STOCKPORT CCG,2020-06-01,3959,204160,51.56857792371811
01X,NHS ST HELENS CCG,2020-06-01,4536,219777,48.451719576719576
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-06-01,3238,160020,49.41939468807906
02A,NHS TRAFFORD CCG,2020-06-01,4371,171242,39.1768474033402
02E,NHS WARRINGTON CCG,2020-06-01,3159,164291,52.00728078505856
02G,NHS WEST LANCASHIRE CCG,2020-06-01,1651,95954,58.11871592973955
02H,NHS WIGAN BOROUGH CCG,2020-06-01,5347,287119,53.697213390686365
02M,NHS FYLDE AND WYRE CCG,2020-06-01,2501,133441,53.35505797680928
02P,NHS BARNSLEY CCG,2020-06-01,5252,229472,43.69230769230769
02Q,NHS BASSETLAW CCG,2020-06-01,2154,104100,48.32869080779944
02T,NHS CALDERDALE CCG,2020-06-01,2864,140276,48.979050279329606
02X,NHS DONCASTER CCG,2020-06-01,3664,205413,56.0625
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-06-01,3132,170722,54.50893997445721
03F,NHS HULL CCG,2020-06-01,3127,147782,47.25999360409338
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-06-01,2118,104714,49.44003777148253
03K,NHS NORTH LINCOLNSHIRE CCG,2020-06-01,2675,144219,53.91364485981308
03L,NHS ROTHERHAM CCG,2020-06-01,3034,176303,58.10909690177983
03N,NHS SHEFFIELD CCG,2020-06-01,7293,343523,47.10311257370081
03Q,NHS VALE OF YORK CCG,2020-06-01,3433,185766,54.111855519953394
03R,NHS WAKEFIELD CCG,2020-06-01,5476,268814,49.08948137326516
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-06-01,3539,191158,54.014693416219274
04C,NHS LEICESTER CITY CCG,2020-06-01,3441,190011,55.21970357454229
04V,NHS WEST LEICESTERSHIRE CCG,2020-06-01,4279,225768,52.76186024772143
04Y,NHS CANNOCK CHASE CCG,2020-06-01,1953,116685,59.74654377880184
05D,NHS EAST STAFFORDSHIRE CCG,2020-06-01,1442,83900,58.183079056865466
05G,NHS NORTH STAFFORDSHIRE CCG,2020-06-01,2311,127328,55.09649502379922
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-06-01,3248,178391,54.923337438423644
05V,NHS STAFFORD AND SURROUNDS CCG,2020-06-01,1881,101679,54.05582137161085
05W,NHS STOKE ON TRENT CCG,2020-06-01,3581,195753,54.664339569952524
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-06-01,9112,458130,50.277655838454784
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-06-01,4460,228955,51.33520179372197
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-06-01,5351,259432,48.48290039245001
06N,NHS HERTS VALLEYS CCG,2020-06-01,3398,202589,59.62007062978223
06Q,NHS MID ESSEX CCG,2020-06-01,5918,280825,47.45268671848598
06T,NHS NORTH EAST ESSEX CCG,2020-06-01,6480,314721,48.56805555555555
07G,NHS THURROCK CCG,2020-06-01,1483,85576,57.70465273095078
07H,NHS WEST ESSEX CCG,2020-06-01,2555,130724,51.16399217221135
07K,NHS WEST SUFFOLK CCG,2020-06-01,3285,168944,51.42891933028919
09D,NHS BRIGHTON AND HOVE CCG,2020-06-01,3789,146477,38.658485088413826
10Q,NHS OXFORDSHIRE CCG,2020-06-01,5014,297562,59.346230554447544
10R,NHS PORTSMOUTH CCG,2020-06-01,2141,110314,51.524521251751516
11J,NHS DORSET CCG,2020-06-01,6346,383041,60.35943901670343
11M,NHS GLOUCESTERSHIRE CCG,2020-06-01,7875,353889,44.93828571428571
11N,NHS KERNOW CCG,2020-06-01,8477,415272,48.988085407573436
11X,NHS SOMERSET CCG,2020-06-01,6106,344826,56.4733049459548
12F,NHS WIRRAL CCG,2020-06-01,4400,238817,54.276590909090906
13T,NHS NEWCASTLE GATESHEAD CCG,2020-06-01,10276,352309,34.28464383028416
14L,NHS MANCHESTER CCG,2020-06-01,10227,471467,46.10022489488608
14Y,NHS BUCKINGHAMSHIRE CCG,2020-06-01,1495,95729,64.03277591973244
15A,NHS BERKSHIRE WEST CCG,2020-06-01,4554,279340,61.339481774264385
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-06-01,9567,468772,48.99885021427825
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-06-01,13705,808998,59.02940532652317
15F,NHS LEEDS CCG,2020-06-01,8972,439393,48.9738074008025
15M,NHS DERBY AND DERBYSHIRE CCG,2020-06-01,9955,527137,52.95198392767453
15N,NHS DEVON CCG,2020-06-01,17515,842894,48.124122180987726
16C,NHS TEES VALLEY CCG,2020-06-01,14081,618657,43.93558696115333
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-06-01,7188,373871,52.01321647189761
26A,NHS NORFOLK AND WAVENEY CCG,2020-06-01,17549,794627,45.28047182175622
27D,NHS CHESHIRE CCG,2020-06-01,8821,473029,53.625325926765676
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-06-01,5271,253276,48.0508442420793
36L,NHS SOUTH WEST LONDON CCG,2020-06-01,9945,540573,54.356259426847664
42D,NHS NORTH YORKSHIRE CCG,2020-06-01,4890,262210,53.62167689161554
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-06-01,11040,600414,54.385326086956525
70F,NHS WEST SUSSEX CCG,2020-06-01,9501,506539,53.314282707083464
71E,NHS LINCOLNSHIRE CCG,2020-06-01,16510,814960,49.36159903089037
72Q,NHS SOUTH EAST LONDON CCG,2020-06-01,11978,673616,56.23776924361329
78H,NHS NORTHAMPTONSHIRE CCG,2020-06-01,7280,371631,51.04821428571429
84H,NHS COUNTY DURHAM CCG,2020-06-01,11066,414024,37.41406108801735
91Q,NHS KENT AND MEDWAY CCG,2020-06-01,23167,1258936,54.341779254974746
92A,NHS SURREY HEARTLANDS CCG,2020-06-01,8867,511752,57.71422126987707
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-06-01,10205,500949,49.088584027437534
93C,NHS NORTH CENTRAL LONDON CCG,2020-06-01,6736,440790,65.43794536817101
97R,NHS EAST SUSSEX CCG,2020-06-01,6108,308209,50.45988867059594
99A,NHS LIVERPOOL CCG,2020-06-01,10924,504393,46.172922006590994
99C,NHS NORTH TYNESIDE CCG,2020-06-01,3612,133635,36.99750830564784
99E,NHS BASILDON AND BRENTWOOD CCG,2020-06-01,3198,176463,55.17917448405253
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-06-01,2178,126963,58.29338842975206
99G,NHS SOUTHEND CCG,2020-06-01,2612,140814,53.9104134762634
A3A8R,NHS NORTH EAST LONDON CCG,2020-06-01,15128,882717,58.349881015335804
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-06-01,8533,457027,53.55994374780265
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-06-01,16065,956359,59.53059446000623
D4U1Y,NHS FRIMLEY CCG,2020-06-01,5304,298409,56.261123680241326
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-06-01,16658,957891,57.503361748109015
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-06-01,6752,369742,54.760367298578196
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-06-01,5627,325713,57.88395237248978
W2U3Z,NHS NORTH WEST LONDON CCG,2020-06-01,17005,914487,53.777536018818
X2C4Y,NHS KIRKLEES CCG,2020-06-01,6558,279706,42.6511131442513
00L,NHS NORTHUMBERLAND CCG,2020-07-01,4455,183831,41.26397306397306
00N,NHS SOUTH TYNESIDE CCG,2020-07-01,2572,113786,44.240279937791605
00P,NHS SUNDERLAND CCG,2020-07-01,6379,244509,38.33030255525944
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-07-01,2350,119423,50.81829787234042
00R,NHS BLACKPOOL CCG,2020-07-01,2401,113894,47.43606830487297
00T,NHS BOLTON CCG,2020-07-01,4945,230623,46.637613751263906
00V,NHS BURY CCG,2020-07-01,2793,146631,52.49946294307197
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-07-01,2260,126622,56.02743362831858
00Y,NHS OLDHAM CCG,2020-07-01,4070,216358,53.159213759213756
01A,NHS EAST LANCASHIRE CCG,2020-07-01,4768,257838,54.07676174496644
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-07-01,3484,199884,57.37198622273249
01E,NHS GREATER PRESTON CCG,2020-07-01,2902,148231,51.078911095796
01F,NHS HALTON CCG,2020-07-01,2779,143333,51.57718603814322
01G,NHS SALFORD CCG,2020-07-01,4578,205841,44.96308431629532
01H,NHS NORTH CUMBRIA CCG,2020-07-01,3957,185308,46.83042709123073
01J,NHS KNOWSLEY CCG,2020-07-01,3765,204179,54.23081009296149
01K,NHS MORECAMBE BAY CCG,2020-07-01,3974,208651,52.50402617010569
01T,NHS SOUTH SEFTON CCG,2020-07-01,3378,172444,51.04914150384843
01V,NHS SOUTHPORT AND FORMBY CCG,2020-07-01,2191,108453,49.499315381104516
01W,NHS STOCKPORT CCG,2020-07-01,4217,215721,51.155086554422574
01X,NHS ST HELENS CCG,2020-07-01,4726,226666,47.96148963182395
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-07-01,3343,169613,50.73676338618008
02A,NHS TRAFFORD CCG,2020-07-01,4550,180806,39.737582417582416
02E,NHS WARRINGTON CCG,2020-07-01,3331,173961,52.22485740018013
02G,NHS WEST LANCASHIRE CCG,2020-07-01,1721,100639,58.47704822777455
02H,NHS WIGAN BOROUGH CCG,2020-07-01,5468,290616,53.14850036576445
02M,NHS FYLDE AND WYRE CCG,2020-07-01,2618,139969,53.46409472880061
02P,NHS BARNSLEY CCG,2020-07-01,5453,242360,44.44525949018889
02Q,NHS BASSETLAW CCG,2020-07-01,2184,106956,48.972527472527474
02T,NHS CALDERDALE CCG,2020-07-01,3140,150168,47.82420382165605
02X,NHS DONCASTER CCG,2020-07-01,3859,215132,55.748121274941695
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-07-01,3122,171272,54.85970531710442
03F,NHS HULL CCG,2020-07-01,3284,155630,47.39037758830694
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-07-01,2106,104939,49.82858499525166
03K,NHS NORTH LINCOLNSHIRE CCG,2020-07-01,2802,150384,53.67023554603854
03L,NHS ROTHERHAM CCG,2020-07-01,3078,179775,58.40643274853801
03N,NHS SHEFFIELD CCG,2020-07-01,7551,358109,47.42537412263276
03Q,NHS VALE OF YORK CCG,2020-07-01,3553,196463,55.294962003940334
03R,NHS WAKEFIELD CCG,2020-07-01,5722,284942,49.7976232086683
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-07-01,3557,190183,53.46724768062975
04C,NHS LEICESTER CITY CCG,2020-07-01,3580,196271,54.82430167597765
04V,NHS WEST LEICESTERSHIRE CCG,2020-07-01,4620,246385,53.33008658008658
04Y,NHS CANNOCK CHASE CCG,2020-07-01,2118,126454,59.70443814919736
05D,NHS EAST STAFFORDSHIRE CCG,2020-07-01,1480,86546,58.47702702702703
05G,NHS NORTH STAFFORDSHIRE CCG,2020-07-01,2399,135555,56.50479366402668
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-07-01,3290,190385,57.867781155015194
05V,NHS STAFFORD AND SURROUNDS CCG,2020-07-01,1885,103224,54.760742705570294
05W,NHS STOKE ON TRENT CCG,2020-07-01,3800,210336,55.351578947368424
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-07-01,9454,475138,50.25788026232283
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-07-01,4566,241427,52.874945247481385
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-07-01,5578,268385,48.11491574040875
06N,NHS HERTS VALLEYS CCG,2020-07-01,3664,215784,58.89301310043668
06Q,NHS MID ESSEX CCG,2020-07-01,5899,281333,47.69164265129683
06T,NHS NORTH EAST ESSEX CCG,2020-07-01,7026,342146,48.697124964417874
07G,NHS THURROCK CCG,2020-07-01,1591,89368,56.170961659333756
07H,NHS WEST ESSEX CCG,2020-07-01,2648,137267,51.83799093655589
07K,NHS WEST SUFFOLK CCG,2020-07-01,3465,178059,51.38787878787879
09D,NHS BRIGHTON AND HOVE CCG,2020-07-01,4022,152246,37.85330681253108
10Q,NHS OXFORDSHIRE CCG,2020-07-01,5309,313208,58.995667734036545
10R,NHS PORTSMOUTH CCG,2020-07-01,2229,120152,53.903992821893226
11J,NHS DORSET CCG,2020-07-01,6661,404592,60.740429364960214
11M,NHS GLOUCESTERSHIRE CCG,2020-07-01,8191,363788,44.41313636918569
11N,NHS KERNOW CCG,2020-07-01,8889,437577,49.226797165035435
11X,NHS SOMERSET CCG,2020-07-01,6340,358634,56.566876971608835
12F,NHS WIRRAL CCG,2020-07-01,4701,258526,54.993831099766005
13T,NHS NEWCASTLE GATESHEAD CCG,2020-07-01,10806,373905,34.60161021654636
14L,NHS MANCHESTER CCG,2020-07-01,11043,501408,45.40505297473513
14Y,NHS BUCKINGHAMSHIRE CCG,2020-07-01,1630,106115,65.10122699386503
15A,NHS BERKSHIRE WEST CCG,2020-07-01,4707,293083,62.26534947949862
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-07-01,9808,484540,49.40252854812398
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-07-01,14061,834301,59.33440011378992
15F,NHS LEEDS CCG,2020-07-01,9280,456961,49.24148706896552
15M,NHS DERBY AND DERBYSHIRE CCG,2020-07-01,10452,551172,52.733639494833525
15N,NHS DEVON CCG,2020-07-01,18258,887275,48.59650564136269
16C,NHS TEES VALLEY CCG,2020-07-01,14741,644827,43.74377586323859
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-07-01,7472,395321,52.90698608137045
26A,NHS NORFOLK AND WAVENEY CCG,2020-07-01,18285,831290,45.46294777139732
27D,NHS CHESHIRE CCG,2020-07-01,9381,501627,53.47265749920051
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-07-01,5560,265935,47.83003597122302
36L,NHS SOUTH WEST LONDON CCG,2020-07-01,10490,576063,54.915443279313635
42D,NHS NORTH YORKSHIRE CCG,2020-07-01,5100,274792,53.88078431372549
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-07-01,11556,636043,55.04006576670128
70F,NHS WEST SUSSEX CCG,2020-07-01,9802,522265,53.28147316874107
71E,NHS LINCOLNSHIRE CCG,2020-07-01,17321,850164,49.082847410657585
72Q,NHS SOUTH EAST LONDON CCG,2020-07-01,12453,701490,56.33100457721031
78H,NHS NORTHAMPTONSHIRE CCG,2020-07-01,7577,388877,51.32334697109674
84H,NHS COUNTY DURHAM CCG,2020-07-01,11649,440324,37.79929607691648
91Q,NHS KENT AND MEDWAY CCG,2020-07-01,23938,1305125,54.521054390508816
92A,NHS SURREY HEARTLANDS CCG,2020-07-01,9209,532222,57.79368009555869
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",2020-07-01,10664,517899,48.56517254313579
93C,NHS NORTH CENTRAL LONDON CCG,2020-07-01,6922,458478,66.23490320716556
97R,NHS EAST SUSSEX CCG,2020-07-01,6366,320984,50.421614828777884
99A,NHS LIVERPOOL CCG,2020-07-01,11492,546526,47.55708318830491
99C,NHS NORTH TYNESIDE CCG,2020-07-01,3698,138045,37.32963764196863
99E,NHS BASILDON AND BRENTWOOD CCG,2020-07-01,3415,187653,54.94963396778917
99F,NHS CASTLE POINT AND ROCHFORD CCG,2020-07-01,2352,137122,58.300170068027214
99G,NHS SOUTHEND CCG,2020-07-01,2636,139581,52.951820940819424
A3A8R,NHS NORTH EAST LONDON CCG,2020-07-01,15597,916069,58.73366673078156
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,2020-07-01,8939,485176,54.27631726143864
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,2020-07-01,16831,1000684,59.45481551898283
D4U1Y,NHS FRIMLEY CCG,2020-07-01,5698,318684,55.92909792909793
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",2020-07-01,17553,1014300,57.784994018116564
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",2020-07-01,7144,390469,54.65691489361702
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",2020-07-01,5918,341335,57.677424805677596
W2U3Z,NHS NORTH WEST LONDON CCG,2020-07-01,17592,952217,54.127842201000455
X2C4Y,NHS KIRKLEES CCG,2020-07-01,6922,293583,42.41303091592025
00L,NHS NORTHUMBERLAND CCG,2020-08-01,4070,166418,40.88894348894349
00N,NHS SOUTH TYNESIDE CCG,2020-08-01,2416,104555,43.2760761589404
00P,NHS SUNDERLAND CCG,2020-08-01,5643,213575,37.847776005670745
00Q,NHS BLACKBURN WITH DARWEN CCG,2020-08-01,2137,106154,49.674309780065514
00R,NHS BLACKPOOL CCG,2020-08-01,2104,101314,48.15304182509506
00T,NHS BOLTON CCG,2020-08-01,4730,218500,46.194503171247355
00V,NHS BURY CCG,2020-08-01,2599,133145,51.229318968834164
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,2020-08-01,2003,111729,55.7808287568647
00Y,NHS OLDHAM CCG,2020-08-01,3659,193893,52.990707843673135
01A,NHS EAST LANCASHIRE CCG,2020-08-01,4322,231058,53.46089773253124
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",2020-08-01,3233,181538,56.151562016702755
01E,NHS GREATER PRESTON CCG,2020-08-01,2687,136526,50.809825083736506
01F,NHS HALTON CCG,2020-08-01,2576,130989,50.849767080745345
01G,NHS SALFORD CCG,2020-08-01,4107,189357,46.10591672753835
01H,NHS NORTH CUMBRIA CCG,2020-08-01,3618,172016,47.544499723604204
01J,NHS KNOWSLEY CCG,2020-08-01,3456,184797,53.471354166666664
01K,NHS MORECAMBE BAY CCG,2020-08-01,3630,185218,51.02424242424242
01T,NHS SOUTH SEFTON CCG,2020-08-01,2946,149715,50.819755600814666
01V,NHS SOUTHPORT AND FORMBY CCG,2020-08-01,1937,98250,50.722767165720185
01W,NHS STOCKPORT CCG,2020-08-01,3882,196788,50.69242658423493
01X,NHS ST HELENS CCG,2020-08-01,4219,202572,48.01422137947381
01Y,NHS TAMESIDE AND GLOSSOP CCG,2020-08-01,3041,151195,49.718842486024336
02A,NHS TRAFFORD CCG,2020-08-01,4104,163434,39.82309941520468
02E,NHS WARRINGTON CCG,2020-08-01,3082,158497,51.42667099286178
02G,NHS WEST LANCASHIRE CCG,2020-08-01,1518,89409,58.89920948616601
02H,NHS WIGAN BOROUGH CCG,2020-08-01,4945,261187,52.81840242669363
02M,NHS FYLDE AND WYRE CCG,2020-08-01,2371,123793,52.21130324757486
02P,NHS BARNSLEY CCG,2020-08-01,4929,216833,43.99127612091702
02Q,NHS BASSETLAW CCG,2020-08-01,1735,83618,48.19481268011528
02T,NHS CALDERDALE CCG,2020-08-01,2852,137739,48.29558204768583
02X,NHS DONCASTER CCG,2020-08-01,3646,205264,56.298409215578715
02Y,NHS EAST RIDING OF YORKSHIRE CCG,2020-08-01,2938,160680,54.690265486725664
03F,NHS HULL CCG,2020-08-01,2994,138881,46.386439545758186
03H,NHS NORTH EAST LINCOLNSHIRE CCG,2020-08-01,2040,100032,49.03529411764706
03K,NHS NORTH LINCOLNSHIRE CCG,2020-08-01,2576,135462,52.5861801242236
03L,NHS ROTHERHAM CCG,2020-08-01,2953,172485,58.41009143244158
03N,NHS SHEFFIELD CCG,2020-08-01,6625,313249,47.282867924528304
03Q,NHS VALE OF YORK CCG,2020-08-01,3304,180168,54.530266343825666
03R,NHS WAKEFIELD CCG,2020-08-01,5262,260393,49.48555682250095
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,2020-08-01,3324,175996,52.94705174488568
04C,NHS LEICESTER CITY CCG,2020-08-01,3130,171012,54.636421725239614
04V,NHS WEST LEICESTERSHIRE CCG,2020-08-01,4294,225213,52.44829995342338
04Y,NHS CANNOCK CHASE CCG,2020-08-01,1909,113421,59.41382922996333
05D,NHS EAST STAFFORDSHIRE CCG,2020-08-01,1356,78054,57.56194690265487
05G,NHS NORTH STAFFORDSHIRE CCG,2020-08-01,2205,125944,57.11746031746032
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,2020-08-01,2984,172576,57.833780160857906
05V,NHS STAFFORD AND SURROUNDS CCG,2020-08-01,1725,92257,53.48231884057971
05W,NHS STOKE ON TRENT CCG,2020-08-01,3439,188381,54.777842396045365
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,2020-08-01,8579,434173,50.60881221587598
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,2020-08-01,4207,219732,52.23009270263846
06L,NHS IPSWICH AND EAST SUFFOLK CCG,2020-08-01,5211,252210,48.39953943580887
06N,NHS HERTS VALLEYS CCG,2020-08-01,3295,188671,57.2597875569044
06Q,NHS MID ESSEX CCG,2020-08-01,5352,254853,47.618273542600896
06T,NHS NORTH EAST ESSEX CCG,2020-08-01,6197,301023,48.575601097305146
07G,NHS THURROCK CCG,2020-08-01,1414,79112,55.94908062234795
07H,NHS WEST ESSEX CCG,2020-08-01,2444,124433,50.91366612111293
07K,NHS WEST SUFFOLK CCG,2020-08-01,3173,165231,52.07406240151276
09D,NHS BRIGHTON AND HOVE CCG,2020-08-01,3731,137801,36.934065934065934
10Q,NHS OXFORDSHIRE CCG,2020-08-01,4895,284532,58.127068437180796
10R,NHS PORTSMOUTH CCG,2020-08-01,2080,107037,51.46009615384615
11J,NHS DORSET CCG,2020-08-01,6073,364343,59.99390745924584
11M,NHS GLOUCESTERSHIRE CCG,2020-08-01,7627,330599,43.34587649141209
11N,NHS KERNOW CCG,2020-08-01,8102,396868,48.983954579116265
11X,NHS SOMERSET CCG,2020-08-01,5828,327520,56.19766643788607
12F,NHS WIRRAL CCG,2020-08-01,4280,227555,53.16705607476636
13T,NHS NEWCASTLE GATESHEAD CCG,2020-08-01,9726,337607,34.711803413530745
14L,NHS MANCHESTER CCG,2020-08-01,9791,445072,45.45725666428353
14Y,NHS BUCKINGHAMSHIRE CCG,2020-08-01,1521,95479,62.77383300460224
15A,NHS BERKSHIRE WEST CCG,2020-08-01,4286,262623,61.27461502566496
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",2020-08-01,9092,442388,48.65684117905851
15E,NHS BIRMINGHAM AND SOLIHULL CCG,2020-08-01,12856,760915,59.187538892345984
15F,NHS LEEDS CCG,2020-08-01,8400,409874,48.79452380952381
15M,NHS DERBY AND DERBYSHIRE CCG,2020-08-01,9510,504499,53.04931650893796
15N,NHS DEVON CCG,2020-08-01,16548,794342,48.00229635001209
16C,NHS TEES VALLEY CCG,2020-08-01,13497,585447,43.376083574127584
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,2020-08-01,6812,351336,51.57604227833235
26A,NHS NORFOLK AND WAVENEY CCG,2020-08-01,17155,773217,45.07239871757505
27D,NHS CHESHIRE CCG,2020-08-01,8411,459152,54.5894661752467
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,2020-08-01,5181,244680,47.22640416907933
36L,NHS SOUTH WEST LONDON CCG,2020-08-01,9685,526381,54.350129065565305
42D,NHS NORTH YORKSHIRE CCG,2020-08-01,4738,253005,53.399113550021106
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,2020-08-01,10243,554690,54.15308015229913
70F,NHS WEST SUSSEX CCG,2020-08-01,8810,477530,54.20317820658343
71E,NHS LINCOLNSHIRE CCG,2020-08-01,15683,764950,48.77574443665115
72Q,NHS SOUTH EAST LONDON CCG,2020-08-01,11388,641564,56.33684580259923
78H,NHS NORTHAMPTONSHIRE CCG,2020-08-01,6944,350465,50.4701900921659
84H,NHS COUNTY DURHAM CCG,2020-08-01,10466,393694,37.61647238677623
91Q,NHS KENT AND MEDWAY CCG,2020-08-01,21583,1173250,54.359912894407636
92A,NHS SURREY HEARTLANDS CCG,2020-08-01,8163,472470,57.879456082322676
